ds,AverageTemperature,BEST,NINA,ONI,EA,EPNP,NAO,PNA,WP
1974-10-01,26.928,-0.7,-0.89,-0.37,1.81,-0.65,0.6,0.93,0.71
1974-11-01,26.89,-0.78,-0.84,-0.41,0.33,-1.12,-0.2,0.53,-1.34
1974-12-01,26.358,-0.26,-0.59,-0.61,0.94,0.32,-0.15,0.38,0.42
1975-01-01,26.22900000000001,-0.43,-0.4,-0.75,-0.55,-0.41,-0.84,-1.2,0.06
1975-02-01,26.299000000000003,0.11,-0.63,-0.64,-1.46,0.03,-1.11,-0.51,0.06
1975-03-01,26.731,-0.43,-1.03,-0.54,-0.27,-2.29,0.21,-0.81,0.9
1975-04-01,27.15,-0.84,-1.11,-0.57,0.48,-1.52,1.05,-0.67,0.29
1975-05-01,27.4,-0.95,-1.04,-0.65,-0.22,2.42,-0.6,0.6,0.43
1975-06-01,27.147,-0.96,-0.54,-0.73,1.35,2.56,-0.43,-0.31,-3.37
1975-07-01,26.413,-1.58,-0.85,-0.83,0.85,0.18,0.41,-1.53,-0.78
1975-08-01,26.841,-1.83,-0.87,-0.98,-1.69,-1.75,-0.17,-1.1,-1.26
1975-09-01,26.744,-1.76,-0.57,-1.13,-0.51,-1.635,0.17,-0.23,-0.19
1975-10-01,26.680000000000003,-1.9,-1.09,-1.2,0.97,-1.52,-0.73,-0.65,0.36
1975-11-01,26.026,-1.66,-1.4,-1.37,0.45,-0.5,-0.95,-0.63,-0.13
1975-12-01,25.996,-1.36,-1.19,-1.43,2.24,-0.14,0.95,-0.16,0.81
1976-01-01,25.298000000000002,-1.74,-1.08,-1.55,-0.71,-1.57,1.04,-0.25,0.24
1976-02-01,26.053,-1.42,-1.41,-1.65,1.63,-1.21,-0.7,-2.38,-0.4
1976-03-01,26.722,-1.24,-1.61,-1.56,0.32,-2.09,1.3,-1.78,-0.22
1976-04-01,26.394000000000002,-0.97,-1.44,-1.17,0.92,0.6,0.17,0.92,0.42
1976-05-01,27.455,-0.35,-1.81,-0.73,0.61,0.99,-1.15,0.58,-0.89
1976-06-01,26.991000000000003,-0.57,-1.9,-0.47,0.86,0.81,-1.04,-1.32,-0.46
1976-07-01,26.834,0.14,-1.1,-0.28,-1.58,-0.56,-1.89,-0.12,-0.77
1976-08-01,26.973000000000006,0.86,-0.67,-0.05,-0.68,-1.14,-0.43,-0.62,-0.46
1976-09-01,26.853,0.89,-0.66,0.18,-0.31,-0.72,-0.54,-0.04,0.37
1976-10-01,26.587000000000003,1.08,-0.34,0.35,2.24,-0.3,1.57,0.91,-0.45
1976-11-01,26.421999999999997,0.45,0.33,0.62,1.97,0.07,-0.46,1.72,-0.61
1976-12-01,26.123,0.11,0.43,0.81,-1.0,-0.83,1.67,0.21,1.59
1977-01-01,26.297,0.6,0.76,0.86,1.69,-1.52,-0.08,1.6,0.32
1977-02-01,25.811,0.65,0.82,0.85,0.96,-0.9,0.3,2.43,0.22
1977-03-01,26.702,-0.01,0.91,0.71,-0.48,-0.03,-0.09,-0.69,0.0
1977-04-01,27.21,0.78,0.78,0.64,-1.78,-1.21,-0.8,-0.32,1.04
1977-05-01,27.613000000000003,0.33,0.66,0.34,-0.49,0.23,0.61,-0.56,-1.01
1977-06-01,27.257,0.72,0.88,0.23,-1.73,1.82,0.38,0.57,-0.71
1977-07-01,27.345,1.2,0.56,0.21,0.45,1.53,0.14,-1.04,-0.39
1977-08-01,26.825,1.23,0.22,0.34,-1.01,2.19,0.94,2.2,-0.06
1977-09-01,26.912,0.85,-0.64,0.35,-1.21,1.47,1.11,-0.72,0.92
1977-10-01,26.95300000000001,0.86,-0.38,0.42,0.3,0.75,-0.29,1.25,1.19
1977-11-01,26.48,1.2,-0.19,0.57,-0.01,-1.4,2.34,-0.22,1.28
1977-12-01,26.459,1.33,-0.23,0.73,-1.13,-1.44,-1.11,-0.8,2.35
1978-01-01,26.372,1.18,-0.38,0.81,0.88,0.25,0.42,0.13,1.22
1978-02-01,26.864,0.63,-0.03,0.79,1.01,-1.84,0.04,1.4,0.1
1978-03-01,27.385,1.64,0.27,0.69,-0.87,-0.24,-1.57,-0.18,-0.66
1978-04-01,26.81,0.4,0.19,0.42,0.33,0.03,-1.72,-0.19,0.23
1978-05-01,27.763,0.11,0.25,0.06,-0.63,1.69,-1.0,-0.73,-1.11
1978-06-01,27.468000000000004,-1.0,0.14,-0.18,-0.98,-0.47,-1.25,-0.92,-1.08
1978-07-01,26.984,-0.43,0.0,-0.31,-0.24,-0.29,0.56,-2.43,0.08
1978-08-01,27.28,-0.45,-0.46,-0.29,1.22,0.05,-0.75,0.02,1.83
1978-09-01,26.704,-0.48,-0.94,-0.36,0.1,1.405,-0.27,1.38,0.97
1978-10-01,26.612,-0.34,-1.15,-0.42,-0.14,2.76,-0.42,0.69,-0.43
1978-11-01,26.465,0.16,-0.97,-0.42,0.38,0.48,-0.49,-0.48,0.17
1978-12-01,26.148000000000003,0.07,-0.86,-0.29,1.73,1.38,0.51,-1.02,0.96
1979-01-01,26.295,0.18,-1.02,-0.08,0.83,0.82,1.08,-1.54,0.77
1979-02-01,26.841,0.26,-0.72,0.0,1.42,-0.23,-0.21,-2.73,2.13
1979-03-01,27.32,-0.25,-0.41,0.03,1.1,0.5,-1.02,0.08,1.67
1979-04-01,27.156,0.32,-0.31,0.07,0.29,1.7,0.26,-0.15,-0.27
1979-05-01,28.038,0.47,0.01,0.2,-0.79,0.77,-2.94,1.27,-0.67
1979-06-01,27.309,-0.18,-0.32,0.28,-0.2,-0.48,0.33,-1.64,-0.01
1979-07-01,26.983,-0.08,-0.29,0.23,-0.1,0.43,-1.42,0.51,-0.15
1979-08-01,27.341,-0.66,-0.06,0.05,0.15,1.28,1.05,0.67,-1.26
1979-09-01,26.853,0.48,0.07,0.04,-0.83,1.7000000000000002,1.7,1.02,0.18
1979-10-01,26.554000000000002,0.37,-0.05,0.17,0.78,2.12,-1.11,1.85,-0.04
1979-11-01,26.405,0.37,-0.15,0.33,-0.44,-0.18,0.7,0.51,3.39
1979-12-01,26.422,0.5,-0.31,0.45,-0.42,0.83,0.6,-0.68,2.46
1980-01-01,26.403000000000002,0.81,0.13,0.52,-0.26,0.66,2.61,-1.01,0.66
1980-02-01,26.88900000000001,0.21,0.58,0.64,0.65,-0.87,3.06,2.03,0.92
1980-03-01,27.34800000000001,0.21,0.44,0.59,-1.54,-0.48,-1.54,-0.64,-0.76
1980-04-01,27.151,0.52,0.39,0.46,0.19,-0.24,-2.12,1.66,0.1
1980-05-01,27.995,0.86,0.43,0.34,0.31,1.82,-1.2,-0.16,1.3
1980-06-01,27.701,0.44,0.38,0.38,-0.3,0.58,0.41,-0.81,1.43
1980-07-01,27.355999999999998,0.64,0.03,0.48,-1.42,0.87,-2.01,-0.81,-0.66
1980-08-01,26.486,0.26,-0.18,0.46,0.3,0.92,-0.9,-2.03,-0.29
1980-09-01,26.828000000000007,-0.12,-0.2,0.25,0.24,0.7250000000000001,1.92,-0.08,0.85
1980-10-01,26.747000000000003,0.26,-0.15,0.03,-1.86,0.53,0.86,2.87,-0.13
1980-11-01,26.469,0.11,0.08,-0.07,0.45,0.86,1.11,1.28,1.56
1980-12-01,26.104,0.31,-0.23,0.02,1.18,0.15,1.13,-0.57,1.72
1981-01-01,25.95000000000001,0.33,-0.34,0.11,-0.04,-0.75,0.18,2.46,1.57
1981-02-01,26.736,-0.31,-0.18,-0.01,0.04,-0.7,0.42,0.21,0.35
1981-03-01,27.269000000000002,-0.03,-0.42,-0.26,1.35,1.59,0.84,1.27,0.71
1981-04-01,27.151,0.82,-0.1,-0.5,-1.17,-0.35,-1.38,-1.23,2.48
1981-05-01,27.41500000000001,0.18,0.01,-0.47,0.11,-0.15,-0.39,1.83,0.03
1981-06-01,28.033,-0.35,-0.71,-0.37,-1.13,0.43,-0.73,-0.1,-1.71
1981-07-01,27.18,-0.47,-0.88,-0.26,0.9,1.24,1.26,-1.02,-0.5
1981-08-01,27.828000000000007,-0.58,-0.59,-0.29,1.37,0.15,-1.34,-1.54,1.09
1981-09-01,26.509,-0.29,-0.52,-0.3,0.07,0.585,-0.07,0.08,0.72
1981-10-01,26.801,-0.19,-0.54,-0.25,-0.34,1.02,-0.39,-1.43,1.85
1981-11-01,26.921,0.32,-0.43,-0.16,-1.08,-0.03,-3.01,1.19,3.29
1981-12-01,25.979,-0.15,-0.6,-0.13,-2.09,0.03,0.79,-0.42,0.36
1982-01-01,25.754,-0.11,-0.73,-0.15,-0.73,-0.19,-1.41,-1.75,-1.39
1982-02-01,26.746,-0.36,-0.23,-0.08,-2.08,0.48,-0.52,-1.2,-1.68
1982-03-01,26.81600000000001,-0.06,-0.18,-0.05,-1.23,-0.82,0.63,-1.66,0.68
1982-04-01,26.8,0.0,-0.41,0.07,-1.62,-0.94,-0.08,-2.08,0.33
1982-05-01,27.502,0.47,-0.05,0.19,0.3,0.7,0.6,-0.53,-2.41
1982-06-01,27.728,1.05,0.2,0.47,1.32,-0.4,-1.65,2.17,-0.82
1982-07-01,27.364,1.74,0.0,0.66,0.75,-0.01,0.25,0.49,-0.3
1982-08-01,26.954,1.57,-0.1,0.72,-0.29,-1.5,0.24,0.31,0.35
1982-09-01,27.117,1.9,-0.01,0.79,0.1,-0.19499999999999984,-0.15,0.83,0.22
1982-10-01,26.408,2.04,0.39,1.07,2.17,1.11,0.08,-0.86,0.16
1982-11-01,26.754,2.22,0.54,1.58,-0.2,1.16,0.38,-0.47,-2.09
1982-12-01,26.095,2.69,0.41,1.97,-0.11,0.41,-1.27,0.45,0.82
1983-01-01,26.333000000000002,2.38,0.95,2.18,-0.49,-0.98,-0.96,0.87,-0.96
1983-02-01,27.714000000000002,2.76,1.89,2.23,0.53,-1.29,-0.53,1.44,-0.59
1983-03-01,28.19400000000001,3.08,2.3,2.18,0.16,0.1,-0.11,2.03,-0.79
1983-04-01,28.438000000000002,2.5,2.4,1.92,0.02,0.44,-1.55,0.98,-0.51
1983-05-01,28.007,1.57,2.86,1.54,1.31,0.54,0.86,-0.08,0.74
1983-06-01,27.949,0.66,3.0,1.29,0.47,0.54,0.8,2.1,0.03
1983-07-01,27.305,0.82,2.3,1.06,-0.03,-0.57,-0.04,0.82,-1.57
1983-08-01,27.598000000000006,0.39,1.68,0.72,-1.85,0.38,-0.44,0.5,0.84
1983-09-01,26.806,0.09,1.55,0.31,-0.36,0.03500000000000003,-1.34,-1.37,-0.52
1983-10-01,26.958000000000002,-0.67,1.73,-0.08,0.75,-0.31,1.18,0.26,0.67
1983-11-01,26.666,-0.77,1.52,-0.46,-0.98,-0.31,0.21,1.75,1.88
1983-12-01,25.691,-0.53,0.8,-0.81,0.98,-0.6,1.86,-0.61,0.05
1984-01-01,25.424,-0.37,0.65,-1.0,0.93,-0.46,-0.29,0.6,0.41
1984-02-01,25.88900000000001,-0.37,0.13,-0.91,0.37,0.63,1.55,0.73,-0.03
1984-03-01,26.399,-0.54,-0.61,-0.6,1.72,-0.95,1.56,1.08,0.53
1984-04-01,26.919,0.02,-1.03,-0.42,-0.98,-1.67,1.34,1.41,0.52
1984-05-01,27.06900000000001,-0.56,-0.84,-0.34,-2.06,-1.43,-1.04,0.37,1.42
1984-06-01,27.172,-0.39,-0.58,-0.43,-1.78,-0.56,0.59,-0.36,-0.05
1984-07-01,26.750999999999998,-0.28,-0.15,-0.51,-2.14,-0.57,-1.07,-2.61,-0.89
1984-08-01,26.907,-0.2,-0.23,-0.45,0.64,-0.5,-0.01,-1.14,-1.14
1984-09-01,26.224,-0.31,-0.49,-0.3,-1.72,-0.735,1.31,-0.02,1.09
1984-10-01,26.75500000000001,-0.21,-0.93,-0.16,-0.17,-0.97,1.22,-0.53,0.5
1984-11-01,26.313,-0.2,-1.17,-0.24,0.32,-1.41,1.95,0.39,-1.78
1984-12-01,25.98,-0.66,-0.78,-0.56,2.08,0.98,-0.95,-1.9,0.37
1985-01-01,26.19400000000001,-0.62,-0.41,-0.92,-0.63,-1.7,1.22,1.44,-1.0
1985-02-01,27.068,-0.19,-0.34,-1.14,-0.17,-0.64,-1.16,-0.99,-1.73
1985-03-01,26.933000000000003,-0.95,-0.67,-1.04,1.18,-0.76,0.18,-1.19,0.54
1985-04-01,27.172,-0.72,-0.99,-0.85,0.06,-0.1,1.42,-1.27,-0.41
1985-05-01,27.619,-1.08,-1.27,-0.77,-0.34,0.85,0.37,-0.82,-0.8
1985-06-01,27.624000000000002,-0.5,-1.26,-0.78,0.38,1.25,-0.79,1.28,-1.67
1985-07-01,26.552,-0.11,-0.9,-0.78,0.18,-0.49,-0.45,-0.19,-0.33
1985-08-01,27.074,-0.22,-0.78,-0.63,0.48,-0.94,0.55,-0.53,-1.04
1985-09-01,26.51,-0.64,-1.05,-0.49,-0.14,0.030000000000000027,-0.12,-0.63,-0.91
1985-10-01,26.452,-0.29,-1.07,-0.46,1.06,1.0,-0.04,-1.5,-1.73
1985-11-01,26.464,-0.01,-1.02,-0.4,1.71,-2.41,1.35,-1.83,0.8
1985-12-01,26.179,-0.02,-1.1,-0.35,0.63,-0.67,0.31,1.08,0.52
1986-01-01,25.702,-0.21,-0.88,-0.27,0.54,-1.64,0.43,0.6,0.24
1986-02-01,26.63300000000001,-0.73,-0.86,-0.36,1.69,-0.31,-0.2,0.41,0.17
1986-03-01,26.517000000000003,0.26,-0.8,-0.49,-0.88,-0.75,-0.09,0.51,-1.51
1986-04-01,27.054000000000002,-0.29,-0.7,-0.47,-0.05,1.93,-2.38,-0.15,0.16
1986-05-01,27.95300000000001,-0.29,-0.73,-0.31,-1.11,1.15,-1.0,-0.03,0.6
1986-06-01,27.59800000000001,0.05,-0.8,-0.2,-0.07,-0.22,-0.19,0.39,-0.61
1986-07-01,27.249,-0.31,-0.53,-0.12,1.35,-0.75,0.2,-0.35,-1.12
1986-08-01,27.504,0.2,-0.37,-0.04,-1.62,1.25,-0.4,-1.49,1.81
1986-09-01,26.628,0.59,-0.38,0.22,0.72,0.885,-0.5,-0.28,-0.53
1986-10-01,26.468000000000004,0.76,-0.6,0.44,-0.19,0.52,1.25,1.18,0.72
1986-11-01,26.566999999999997,0.3,-0.45,0.71,0.87,0.83,-0.74,-0.71,0.37
1986-12-01,26.301,1.35,-0.14,0.94,0.8,0.07,-0.36,1.06,0.24
1987-01-01,25.52,1.31,0.17,1.14,1.96,-1.56,1.49,0.63,0.31
1987-02-01,26.734,0.99,0.3,1.22,1.19,-1.17,-0.84,0.57,-0.4
1987-03-01,27.583000000000002,1.42,0.53,1.23,-0.05,0.23,0.11,0.85,0.09
1987-04-01,27.432,1.71,0.78,1.19,1.42,-0.35,0.78,1.54,-0.97
1987-05-01,27.465,1.84,0.92,1.06,0.82,2.55,-1.58,-1.02,-0.96
1987-06-01,28.394000000000002,1.97,1.02,0.95,-0.03,0.87,1.39,0.56,-0.36
1987-07-01,27.654,2.08,1.14,0.97,0.48,1.35,-0.79,-0.43,-1.97
1987-08-01,27.172,2.1,1.0,1.22,1.85,1.54,0.84,0.74,-1.16
1987-09-01,27.301,1.87,0.77,1.51,-0.18,0.3999999999999999,1.54,-2.6,0.04
1987-10-01,27.22,1.68,0.89,1.7,-0.96,-0.74,0.15,0.75,0.28
1987-11-01,27.201999999999998,1.14,0.86,1.65,-0.71,-0.49,-1.53,1.19,-0.08
1987-12-01,26.502,0.74,1.11,1.48,-0.98,0.73,-0.95,0.5,-0.04
1988-01-01,26.565,0.9,1.45,1.25,1.7,-0.68,2.2,0.03,-0.65
1988-02-01,27.035,0.54,1.66,1.11,-2.46,-0.26,2.27,1.37,0.69
1988-03-01,27.278000000000002,0.54,1.16,0.81,0.17,-1.09,0.83,0.38,-0.27
1988-04-01,27.434,0.18,0.99,0.54,1.22,0.94,-1.85,1.12,-0.56
1988-05-01,28.1,-0.31,1.0,0.14,-1.09,0.97,-1.27,0.61,-0.17
1988-06-01,27.804000000000002,-1.3,0.68,-0.31,-1.44,0.49,-0.26,1.31,1.57
1988-07-01,27.275,-1.11,-0.01,-0.88,-2.23,1.2,2.03,1.6,0.37
1988-08-01,26.66,-1.61,-0.15,-1.3,0.39,-0.67,0.96,-0.62,0.22
1988-09-01,26.711,-1.64,-0.65,-1.3,-1.03,0.22999999999999987,-1.53,-0.97,0.48
1988-10-01,27.26100000000001,-1.71,-1.57,-1.11,-1.14,1.13,0.55,0.89,1.77
1988-11-01,26.568,-1.86,-2.18,-1.19,-0.73,-0.13,-1.19,0.11,1.73
1988-12-01,26.116,-2.06,-2.06,-1.48,0.54,0.26,-1.04,0.33,0.6
1989-01-01,26.378,-1.47,-1.48,-1.8,0.39,-0.63,0.66,-1.57,-0.49
1989-02-01,26.623,-1.55,-1.09,-1.85,0.19,-1.16,0.06,-1.71,1.44
1989-03-01,26.509,-1.23,-1.55,-1.69,1.19,-0.93,0.21,-1.56,0.93
1989-04-01,26.949,-1.14,-1.67,-1.43,0.75,0.1,0.68,-0.77,0.15
1989-05-01,27.236,-1.66,-1.61,-1.08,1.14,0.44,0.42,-0.04,1.75
1989-06-01,27.45300000000001,-1.26,-1.44,-0.83,-0.23,-0.19,-0.58,-0.56,1.83
1989-07-01,27.281,-0.74,-0.96,-0.58,-0.28,0.99,-1.42,-0.59,0.3
1989-08-01,26.958,-0.64,-1.01,-0.4,-1.11,-1.31,0.64,-0.27,0.53
1989-09-01,26.533,-0.04,-0.86,-0.31,-0.04,-1.56,1.19,0.41,-0.2
1989-10-01,26.628,-0.4,-0.83,-0.27,-1.2,-1.81,-0.32,-1.08,-0.15
1989-11-01,26.763,-0.51,-0.32,-0.24,-2.04,2.34,-0.07,-0.7,-0.25
1989-12-01,26.197,0.06,-0.45,-0.22,0.05,0.6,-0.82,0.57,-1.47
1990-01-01,26.062,0.27,-0.4,-0.16,-1.12,1.29,-0.66,-1.09,0.78
1990-02-01,27.267000000000003,0.15,-0.3,-0.05,0.99,0.45,-0.49,-2.78,-0.83
1990-03-01,27.707,1.12,-0.4,0.14,0.55,0.09,0.48,0.04,-0.56
1990-04-01,27.824,0.61,-0.59,0.21,0.07,-1.23,0.85,-0.62,-0.96
1990-05-01,27.936,0.32,-0.38,0.28,0.18,1.32,1.82,0.27,-0.67
1990-06-01,27.856,-0.29,-0.29,0.29,-0.14,0.66,1.54,-1.39,1.26
1990-07-01,26.948,0.12,0.01,0.29,-0.03,0.0,0.16,-0.26,0.53
1990-08-01,27.315,0.03,-0.28,0.31,-1.11,-0.04,1.33,1.76,-1.98
1990-09-01,26.74,0.47,-0.1,0.33,2.25,-0.30999999999999994,0.03,-0.46,-0.28
1990-10-01,26.786,0.55,0.16,0.38,-0.54,-0.58,1.0,-0.91,0.36
1990-11-01,26.905,0.17,-0.04,0.39,0.54,-1.86,-0.11,-1.66,-0.62
1990-12-01,26.214,0.4,0.01,0.35,0.45,0.03,2.15,-1.62,0.89
1991-01-01,26.466,0.4,0.11,0.4,0.33,1.72,0.48,0.2,2.52
1991-02-01,27.023000000000003,0.12,0.12,0.41,0.66,0.21,0.03,1.13,0.44
1991-03-01,27.308000000000003,0.23,-0.14,0.41,1.24,0.71,-1.15,-1.21,1.5
1991-04-01,27.475,0.64,-0.2,0.26,-0.63,0.88,0.7,0.38,-0.47
1991-05-01,27.458000000000002,0.86,-0.08,0.22,0.93,-0.39,1.16,-0.63,-1.98
1991-06-01,28.01400000000001,1.37,0.13,0.26,-0.67,0.78,1.13,-0.92,1.37
1991-07-01,27.612,0.94,0.0,0.45,0.3,-0.43,2.03,0.28,0.24
1991-08-01,27.192,0.71,-0.16,0.64,-1.28,-0.76,-1.37,-0.28,-0.13
1991-09-01,26.946,0.82,-0.05,0.73,-0.81,-0.605,0.29,1.15,-0.84
1991-10-01,26.488000000000003,1.02,0.24,0.64,-1.17,-0.45,0.56,-2.35,0.17
1991-11-01,26.282,1.28,0.68,0.62,1.35,0.31,1.12,0.22,0.77
1991-12-01,25.665,1.0,0.83,0.79,0.43,-0.38,1.18,0.17,0.42
1992-01-01,26.397,1.82,0.51,1.21,0.48,-0.14,0.76,0.99,0.59
1992-02-01,26.951,2.12,0.36,1.53,-0.86,-1.13,-0.39,0.09,0.68
1992-03-01,27.641,1.51,0.61,1.71,-0.69,1.02,0.11,0.46,0.11
1992-04-01,27.898000000000003,2.22,0.95,1.63,1.99,-0.58,0.49,-0.29,0.59
1992-05-01,27.774,2.05,1.25,1.48,2.49,-0.81,0.74,1.2,0.61
1992-06-01,27.741000000000003,1.19,1.37,1.29,0.92,1.2,-0.61,1.36,-1.3
1992-07-01,26.925,1.18,1.27,1.06,-0.7,1.24,0.17,0.38,-0.78
1992-08-01,27.138,0.69,1.05,0.73,0.77,1.01,0.12,-0.37,1.83
1992-09-01,26.754,-0.08,1.17,0.37,1.53,0.42000000000000004,-0.52,-1.13,0.7
1992-10-01,26.876,-0.02,1.19,0.09,1.55,-0.17,-0.46,0.4,0.56
1992-11-01,26.166,0.75,0.55,-0.13,1.15,0.7,1.46,0.8,0.63
1992-12-01,25.708,0.36,-0.06,-0.25,0.99,1.28,0.61,-1.53,-1.73
1993-01-01,26.186,0.41,-0.08,-0.28,-1.4,1.46,0.3,-1.48,-1.15
1993-02-01,26.654000000000003,0.59,-0.07,-0.13,1.53,1.02,0.37,0.44,-0.58
1993-03-01,26.587,0.74,-0.34,0.09,0.13,-0.14,0.34,0.94,-0.32
1993-04-01,27.142000000000003,0.81,-0.46,0.3,0.36,1.83,-0.66,1.26,-0.94
1993-05-01,27.488000000000003,1.71,-0.36,0.5,0.64,0.43,0.77,2.43,0.29
1993-06-01,27.94700000000001,1.2,-0.11,0.67,1.83,-0.87,0.51,0.66,0.35
1993-07-01,27.172,1.39,0.39,0.7,0.43,0.59,1.88,-0.28,-0.81
1993-08-01,27.478,0.94,0.4,0.57,0.39,0.3,2.49,-0.17,1.12
1993-09-01,26.897,0.92,0.84,0.32,-0.87,-0.175,0.51,-0.97,-0.62
1993-10-01,26.559,0.65,1.07,0.25,0.87,-0.65,0.19,-0.17,-0.21
1993-11-01,26.589,0.96,0.44,0.15,-0.21,2.12,0.97,-0.35,-0.17
1993-12-01,26.447,0.24,0.24,0.1,-0.33,0.21,-0.28,0.42,1.17
1994-01-01,26.579,0.12,0.24,0.04,2.23,0.71,-1.4,-0.8,1.19
1994-02-01,26.89,0.16,0.32,0.06,0.99,0.37,1.12,-1.27,-1.02
1994-03-01,26.405,-0.07,0.13,0.06,0.58,1.59,0.35,0.23,0.81
1994-04-01,27.288,0.52,-0.01,0.07,-0.95,0.73,1.35,-0.7,1.26
1994-05-01,27.582,1.1,0.09,0.17,-1.21,0.66,0.12,0.48,0.08
1994-06-01,27.63000000000001,0.89,0.2,0.31,1.14,2.48,0.3,-1.36,-0.22
1994-07-01,27.655,0.83,-0.08,0.42,-1.77,2.44,0.91,-0.06,0.24
1994-08-01,27.384,1.11,-0.35,0.41,-0.82,0.31,-0.67,-1.38,-0.48
1994-09-01,27.428,1.33,-0.38,0.44,0.82,1.345,-0.29,-2.02,-1.67
1994-10-01,26.885,1.18,-0.1,0.43,-0.15,2.38,-3.14,-0.09,0.96
1994-11-01,26.522,1.29,-0.06,0.55,1.69,0.47,0.03,-1.61,0.04
1994-12-01,26.805,1.02,-0.28,0.74,0.79,-1.06,-0.41,0.39,-0.31
1995-01-01,26.471,1.33,-0.26,1.01,-0.82,0.98,-0.26,0.2,0.52
1995-02-01,26.252,0.84,-0.05,1.09,-0.25,-0.76,2.56,0.68,-0.44
1995-03-01,27.17,0.7,0.52,0.96,2.17,-0.14,1.36,0.03,1.14
1995-04-01,27.32800000000001,0.44,0.89,0.72,1.35,0.9,0.7,0.04,0.83
1995-05-01,27.961,0.96,0.82,0.53,-1.11,0.83,0.08,0.09,0.89
1995-06-01,28.083000000000002,0.63,0.77,0.3,-0.6,0.24,0.92,0.9,0.47
